,Order_ID,Customer_ID,Employee_ID,Shipper_ID,Product_ID,Category_ID,Order_Date,Require_date,Shipper_Date,Company_Name,Customer_Name,Customer_Title,Customer_City,Customer_Country,EmployeeName,Employee_Title,Employee_City,Employee_Country,Reports_To,Product_Name,Quantity_Per_Unit,Product_Unit_Price,Discontinued,Category_Name,Description,Shipper_Company,Cost,Unit_Price,Quantity,Discount,Revenue,Profit,Year,Month,Day,Quarter,Day_Name,Weekend_Flag,Processing_Time
67,10273,QUICK,3,3,33,4,2013-08-05,2013-09-02,2013-08-12,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Janet Leverling,Sales Representative,New York,USA,8.0,Geitost,500 g,2.5,0,Dairy Products,Cheeses,Federal Shipping,76.07,2.0,20.0,0.0,40.0,-36.06999999999999,2013,8,5,3,Monday,0,7 days
68,10273,QUICK,3,3,40,8,2013-08-05,2013-09-02,2013-08-12,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Janet Leverling,Sales Representative,New York,USA,8.0,Boston Crab Meat,24 - 4 oz tins,18.4,0,Seafood,Seaweed and fish,Federal Shipping,76.07,14.7,60.0,0.05,837.9,761.8299999999999,2013,8,5,3,Monday,0,7 days
69,10273,QUICK,3,3,76,1,2013-08-05,2013-09-02,2013-08-12,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Janet Leverling,Sales Representative,New York,USA,8.0,Lakkaliköri,500 ml,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,76.07,14.4,33.0,0.05,451.43999999999994,375.36999999999995,2013,8,5,3,Monday,0,7 days
70,10274,VINET,6,1,71,4,2013-08-06,2013-09-03,2013-08-16,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,Reims,France,Michael Suyama,Sales Representative,London,UK,5.0,Flotemysost,10 - 500 g pkgs.,21.5,0,Dairy Products,Cheeses,Speedy Express,6.01,17.2,20.0,0.0,344.0,337.99,2013,8,6,3,Tuesday,0,10 days
71,10274,VINET,6,1,72,4,2013-08-06,2013-09-03,2013-08-16,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,Reims,France,Michael Suyama,Sales Representative,London,UK,5.0,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,Dairy Products,Cheeses,Speedy Express,6.01,27.8,7.0,0.0,194.6,188.59,2013,8,6,3,Tuesday,0,10 days
72,10275,MAGAA,1,1,24,1,2013-08-07,2013-09-04,2013-08-09,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,Nancy Davolio,Sales Representative,New York,USA,8.0,Guarana Fantastica,12 - 355 ml cans,4.5,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express,26.93,3.6,12.0,0.05,41.04,14.11,2013,8,7,3,Wednesday,0,2 days
73,10275,MAGAA,1,1,59,4,2013-08-07,2013-09-04,2013-08-09,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,Nancy Davolio,Sales Representative,New York,USA,8.0,Raclette Courdavault,5 kg pkg.,55.0,0,Dairy Products,Cheeses,Speedy Express,26.93,44.0,6.0,0.05,250.79999999999998,223.86999999999998,2013,8,7,3,Wednesday,0,2 days
74,10276,TORTU,8,3,10,8,2013-08-08,2013-08-22,2013-08-14,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Laura Callahan,Sales Manager,New York,USA,2.0,Ikura,12 - 200 ml jars,31.0,0,Seafood,Seaweed and fish,Federal Shipping,13.84,24.8,15.0,0.0,372.0,358.16,2013,8,8,3,Thursday,0,6 days
75,10276,TORTU,8,3,13,8,2013-08-08,2013-08-22,2013-08-14,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Laura Callahan,Sales Manager,New York,USA,2.0,Konbu,2 kg box,6.0,0,Seafood,Seaweed and fish,Federal Shipping,13.84,4.8,20.0,0.0,96.0,82.16,2013,8,8,3,Thursday,0,6 days
76,10277,MORGK,2,3,28,7,2013-08-09,2013-09-06,2013-08-13,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,Leipzig,Germany,Andrew Fuller,Vice President Sales,New York,USA,8.0,Rössle Sauerkraut,25 - 825 g cans,45.6,1,Produce,Dried fruit and bean curd,Federal Shipping,125.77,36.4,20.0,0.0,728.0,602.23,2013,8,9,3,Friday,1,4 days
77,10277,MORGK,2,3,62,3,2013-08-09,2013-09-06,2013-08-13,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,Leipzig,Germany,Andrew Fuller,Vice President Sales,New York,USA,8.0,Tarte au sucre,48 pies,49.3,0,Confections,"Desserts, candies, and sweet breads",Federal Shipping,125.77,39.4,12.0,0.0,472.79999999999995,347.03,2013,8,9,3,Friday,1,4 days
78,10278,BERGS,8,2,44,2,2013-08-12,2013-09-09,2013-08-16,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Laura Callahan,Sales Manager,New York,USA,2.0,Gula Malacca,20 - 2 kg bags,19.45,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",United Package,92.69,15.5,16.0,0.0,248.0,155.31,2013,8,12,3,Monday,0,4 days
79,10278,BERGS,8,2,59,4,2013-08-12,2013-09-09,2013-08-16,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Laura Callahan,Sales Manager,New York,USA,2.0,Raclette Courdavault,5 kg pkg.,55.0,0,Dairy Products,Cheeses,United Package,92.69,44.0,15.0,0.0,660.0,567.31,2013,8,12,3,Monday,0,4 days
80,10278,BERGS,8,2,63,2,2013-08-12,2013-09-09,2013-08-16,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Laura Callahan,Sales Manager,New York,USA,2.0,Vegie-spread,15 - 625 g jars,43.9,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",United Package,92.69,35.1,8.0,0.0,280.8,188.11,2013,8,12,3,Monday,0,4 days
81,10278,BERGS,8,2,73,8,2013-08-12,2013-09-09,2013-08-16,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Laura Callahan,Sales Manager,New York,USA,2.0,Röd Kaviar,24 - 150 g jars,15.0,0,Seafood,Seaweed and fish,United Package,92.69,12.0,25.0,0.0,300.0,207.31,2013,8,12,3,Monday,0,4 days
82,10279,LEHMS,8,2,17,6,2013-08-13,2013-09-10,2013-08-16,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Laura Callahan,Sales Manager,New York,USA,2.0,Alice Mutton,20 - 1 kg tins,39.0,1,Meat & Poultry,Prepared meats,United Package,25.83,31.2,15.0,0.25,351.0,325.17,2013,8,13,3,Tuesday,0,3 days
83,10280,BERGS,2,1,24,1,2013-08-14,2013-09-11,2013-09-12,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Andrew Fuller,Vice President Sales,New York,USA,8.0,Guarana Fantastica,12 - 355 ml cans,4.5,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express,8.98,3.6,12.0,0.0,43.2,34.22,2013,8,14,3,Wednesday,0,29 days
84,10280,BERGS,2,1,55,6,2013-08-14,2013-09-11,2013-09-12,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Andrew Fuller,Vice President Sales,New York,USA,8.0,Pâté chinois,24 boxes x 2 pies,24.0,0,Meat & Poultry,Prepared meats,Speedy Express,8.98,19.2,20.0,0.0,384.0,375.02,2013,8,14,3,Wednesday,0,29 days
85,10280,BERGS,2,1,75,1,2013-08-14,2013-09-11,2013-09-12,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Andrew Fuller,Vice President Sales,New York,USA,8.0,Rhönbräu Klosterbier,24 - 0.5 l bottles,27.97,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express,8.98,6.2,30.0,0.0,186.0,177.02,2013,8,14,3,Wednesday,0,29 days
86,10281,ROMEY,4,1,19,3,2013-08-14,2013-08-28,2013-08-21,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,Margaret Peacock,Sales Representative,New York,USA,8.0,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,Confections,"Desserts, candies, and sweet breads",Speedy Express,2.94,7.3,1.0,0.0,7.3,4.359999999999999,2013,8,14,3,Wednesday,0,7 days
87,10281,ROMEY,4,1,24,1,2013-08-14,2013-08-28,2013-08-21,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,Margaret Peacock,Sales Representative,New York,USA,8.0,Guarana Fantastica,12 - 355 ml cans,4.5,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express,2.94,3.6,6.0,0.0,21.6,18.66,2013,8,14,3,Wednesday,0,7 days
88,10281,ROMEY,4,1,35,1,2013-08-14,2013-08-28,2013-08-21,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,Margaret Peacock,Sales Representative,New York,USA,8.0,Steeleye Stout,24 - 12 oz bottles,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express,2.94,14.4,4.0,0.0,57.6,54.660000000000004,2013,8,14,3,Wednesday,0,7 days
89,10282,ROMEY,4,1,30,8,2013-08-15,2013-09-12,2013-08-21,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,Margaret Peacock,Sales Representative,New York,USA,8.0,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,0,Seafood,Seaweed and fish,Speedy Express,12.69,20.7,6.0,0.0,124.19999999999999,111.50999999999999,2013,8,15,3,Thursday,0,6 days
90,10282,ROMEY,4,1,57,5,2013-08-15,2013-09-12,2013-08-21,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,Margaret Peacock,Sales Representative,New York,USA,8.0,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",Speedy Express,12.69,15.6,2.0,0.0,31.2,18.509999999999998,2013,8,15,3,Thursday,0,6 days
91,10283,LILAS,3,3,15,2,2013-08-16,2013-09-13,2013-08-23,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Janet Leverling,Sales Representative,New York,USA,8.0,Genen Shouyu,24 - 250 ml bottles,15.5,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Federal Shipping,84.81,12.4,20.0,0.0,248.0,163.19,2013,8,16,3,Friday,1,7 days
92,10283,LILAS,3,3,19,3,2013-08-16,2013-09-13,2013-08-23,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Janet Leverling,Sales Representative,New York,USA,8.0,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,Confections,"Desserts, candies, and sweet breads",Federal Shipping,84.81,7.3,18.0,0.0,131.4,46.59,2013,8,16,3,Friday,1,7 days
93,10283,LILAS,3,3,60,4,2013-08-16,2013-09-13,2013-08-23,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Janet Leverling,Sales Representative,New York,USA,8.0,Camembert Pierrot,15 - 300 g rounds,34.0,0,Dairy Products,Cheeses,Federal Shipping,84.81,27.2,35.0,0.0,952.0,867.19,2013,8,16,3,Friday,1,7 days
94,10283,LILAS,3,3,72,4,2013-08-16,2013-09-13,2013-08-23,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Janet Leverling,Sales Representative,New York,USA,8.0,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,Dairy Products,Cheeses,Federal Shipping,84.81,27.8,3.0,0.0,83.4,-1.4099999999999966,2013,8,16,3,Friday,1,7 days
95,10284,LEHMS,4,1,27,3,2013-08-19,2013-09-16,2013-08-27,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Margaret Peacock,Sales Representative,New York,USA,8.0,Schoggi Schokolade,100 - 100 g pieces,43.9,0,Confections,"Desserts, candies, and sweet breads",Speedy Express,76.56,35.1,15.0,0.25,394.875,318.315,2013,8,19,3,Monday,0,8 days
96,10284,LEHMS,4,1,44,2,2013-08-19,2013-09-16,2013-08-27,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Margaret Peacock,Sales Representative,New York,USA,8.0,Gula Malacca,20 - 2 kg bags,19.45,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Speedy Express,76.56,15.5,21.0,0.0,325.5,248.94,2013,8,19,3,Monday,0,8 days
97,10284,LEHMS,4,1,60,4,2013-08-19,2013-09-16,2013-08-27,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Margaret Peacock,Sales Representative,New York,USA,8.0,Camembert Pierrot,15 - 300 g rounds,34.0,0,Dairy Products,Cheeses,Speedy Express,76.56,27.2,20.0,0.25,408.0,331.44,2013,8,19,3,Monday,0,8 days
98,10284,LEHMS,4,1,67,1,2013-08-19,2013-09-16,2013-08-27,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Margaret Peacock,Sales Representative,New York,USA,8.0,Laughing Lumberjack Lager,24 - 12 oz bottles,14.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express,76.56,11.2,20.0,0.25,168.0,91.44,2013,8,19,3,Monday,0,8 days
99,10285,QUICK,1,2,1,1,2013-08-20,2013-09-17,2013-08-26,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Nancy Davolio,Sales Representative,New York,USA,8.0,Chai,10 boxes x 20 bags,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,76.83,14.4,45.0,0.2,518.4,441.57,2013,8,20,3,Tuesday,0,6 days
100,10285,QUICK,1,2,40,8,2013-08-20,2013-09-17,2013-08-26,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Nancy Davolio,Sales Representative,New York,USA,8.0,Boston Crab Meat,24 - 4 oz tins,18.4,0,Seafood,Seaweed and fish,United Package,76.83,14.7,40.0,0.2,470.40000000000003,393.57000000000005,2013,8,20,3,Tuesday,0,6 days
101,10285,QUICK,1,2,53,6,2013-08-20,2013-09-17,2013-08-26,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Nancy Davolio,Sales Representative,New York,USA,8.0,Perth Pasties,48 pieces,32.8,1,Meat & Poultry,Prepared meats,United Package,76.83,26.2,36.0,0.2,754.56,677.7299999999999,2013,8,20,3,Tuesday,0,6 days
102,10286,QUICK,8,3,35,1,2013-08-21,2013-09-18,2013-08-30,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,2.0,Steeleye Stout,24 - 12 oz bottles,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,229.24,14.4,100.0,0.0,1440.0,1210.76,2013,8,21,3,Wednesday,0,9 days
103,10286,QUICK,8,3,62,3,2013-08-21,2013-09-18,2013-08-30,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Laura Callahan,Sales Manager,New York,USA,2.0,Tarte au sucre,48 pies,49.3,0,Confections,"Desserts, candies, and sweet breads",Federal Shipping,229.24,39.4,40.0,0.0,1576.0,1346.76,2013,8,21,3,Wednesday,0,9 days
104,10287,RICAR,8,3,16,3,2013-08-22,2013-09-19,2013-08-28,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Laura Callahan,Sales Manager,New York,USA,2.0,Pavlova,32 - 500 g boxes,17.45,0,Confections,"Desserts, candies, and sweet breads",Federal Shipping,12.76,13.9,40.0,0.15,472.59999999999997,459.84,2013,8,22,3,Thursday,0,6 days
105,10287,RICAR,8,3,34,1,2013-08-22,2013-09-19,2013-08-28,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Laura Callahan,Sales Manager,New York,USA,2.0,Sasquatch Ale,24 - 12 oz bottles,14.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,12.76,11.2,20.0,0.0,224.0,211.24,2013,8,22,3,Thursday,0,6 days
106,10287,RICAR,8,3,46,8,2013-08-22,2013-09-19,2013-08-28,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Laura Callahan,Sales Manager,New York,USA,2.0,Spegesild,4 - 450 g glasses,12.0,0,Seafood,Seaweed and fish,Federal Shipping,12.76,9.6,15.0,0.15,122.39999999999999,109.63999999999999,2013,8,22,3,Thursday,0,6 days
107,10288,REGGC,4,1,54,6,2013-08-23,2013-09-20,2013-09-03,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,Margaret Peacock,Sales Representative,New York,USA,8.0,Tourtière,16 pies,7.45,0,Meat & Poultry,Prepared meats,Speedy Express,7.45,5.9,10.0,0.1,53.1,45.65,2013,8,23,3,Friday,1,11 days
108,10288,REGGC,4,1,68,3,2013-08-23,2013-09-20,2013-09-03,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,Margaret Peacock,Sales Representative,New York,USA,8.0,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,Confections,"Desserts, candies, and sweet breads",Speedy Express,7.45,10.0,3.0,0.1,27.0,19.55,2013,8,23,3,Friday,1,11 days
109,10289,BSBEV,7,3,3,2,2013-08-26,2013-09-23,2013-08-28,B's Beverages,Victoria Ashworth,Sales Representative,London,UK,Robert King,Sales Representative,London,UK,5.0,Aniseed Syrup,12 - 550 ml bottles,10.0,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Federal Shipping,22.77,8.0,30.0,0.0,240.0,217.23,2013,8,26,3,Monday,0,2 days
110,10289,BSBEV,7,3,64,5,2013-08-26,2013-09-23,2013-08-28,B's Beverages,Victoria Ashworth,Sales Representative,London,UK,Robert King,Sales Representative,London,UK,5.0,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping,22.77,26.6,9.0,0.0,239.4,216.63,2013,8,26,3,Monday,0,2 days
111,10290,COMMI,8,1,5,2,2013-08-27,2013-09-24,2013-09-03,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,Laura Callahan,Sales Manager,New York,USA,2.0,Chef Anton's Gumbo Mix,36 boxes,21.35,1,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Speedy Express,79.7,17.0,20.0,0.0,340.0,260.3,2013,8,27,3,Tuesday,0,7 days
112,10290,COMMI,8,1,29,6,2013-08-27,2013-09-24,2013-09-03,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,Laura Callahan,Sales Manager,New York,USA,2.0,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,Meat & Poultry,Prepared meats,Speedy Express,79.7,99.0,15.0,0.0,1485.0,1405.3,2013,8,27,3,Tuesday,0,7 days
113,10290,COMMI,8,1,49,3,2013-08-27,2013-09-24,2013-09-03,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,Laura Callahan,Sales Manager,New York,USA,2.0,Maxilaku,24 - 50 g pkgs.,20.0,0,Confections,"Desserts, candies, and sweet breads",Speedy Express,79.7,16.0,15.0,0.0,240.0,160.3,2013,8,27,3,Tuesday,0,7 days
114,10290,COMMI,8,1,77,2,2013-08-27,2013-09-24,2013-09-03,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,Laura Callahan,Sales Manager,New York,USA,2.0,Original Frankfurter Grüne Soße,12 boxes,13.0,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Speedy Express,79.7,10.4,10.0,0.0,104.0,24.299999999999997,2013,8,27,3,Tuesday,0,7 days
115,10291,QUEDE,6,2,13,8,2013-08-27,2013-09-24,2013-09-04,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,Michael Suyama,Sales Representative,London,UK,5.0,Konbu,2 kg box,6.0,0,Seafood,Seaweed and fish,United Package,6.4,4.8,20.0,0.1,86.4,80.0,2013,8,27,3,Tuesday,0,8 days
116,10291,QUEDE,6,2,44,2,2013-08-27,2013-09-24,2013-09-04,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,Michael Suyama,Sales Representative,London,UK,5.0,Gula Malacca,20 - 2 kg bags,19.45,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",United Package,6.4,15.5,24.0,0.1,334.8,328.40000000000003,2013,8,27,3,Tuesday,0,8 days
117,10291,QUEDE,6,2,51,7,2013-08-27,2013-09-24,2013-09-04,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,Michael Suyama,Sales Representative,London,UK,5.0,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,Produce,Dried fruit and bean curd,United Package,6.4,42.4,2.0,0.1,76.32,69.91999999999999,2013,8,27,3,Tuesday,0,8 days
118,10292,TRADH,1,2,20,3,2013-08-28,2013-09-25,2013-09-02,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Nancy Davolio,Sales Representative,New York,USA,8.0,Sir Rodney's Marmalade,30 gift boxes,81.0,0,Confections,"Desserts, candies, and sweet breads",United Package,1.35,64.8,20.0,0.0,1296.0,1294.65,2013,8,28,3,Wednesday,0,5 days
119,10293,TORTU,1,3,18,8,2013-08-29,2013-09-26,2013-09-11,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,8.0,Carnarvon Tigers,16 kg pkg.,27.97,0,Seafood,Seaweed and fish,Federal Shipping,21.18,50.0,20.0,0.0,1000.0,978.82,2013,8,29,3,Thursday,0,13 days
120,10293,TORTU,1,3,24,1,2013-08-29,2013-09-26,2013-09-11,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,8.0,Guarana Fantastica,12 - 355 ml cans,4.5,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,21.18,3.6,10.0,0.0,36.0,14.82,2013,8,29,3,Thursday,0,13 days
121,10293,TORTU,1,3,63,2,2013-08-29,2013-09-26,2013-09-11,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,8.0,Vegie-spread,15 - 625 g jars,43.9,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Federal Shipping,21.18,35.1,5.0,0.0,175.5,154.32,2013,8,29,3,Thursday,0,13 days
122,10293,TORTU,1,3,75,1,2013-08-29,2013-09-26,2013-09-11,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,8.0,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,21.18,6.2,6.0,0.0,37.2,16.020000000000003,2013,8,29,3,Thursday,0,13 days
123,10294,RATTC,4,2,1,1,2013-08-30,2013-09-27,2013-09-05,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Margaret Peacock,Sales Representative,New York,USA,8.0,Chai,10 boxes x 20 bags,18.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,147.26,14.4,18.0,0.0,259.2,111.94,2013,8,30,3,Friday,1,6 days
124,10294,RATTC,4,2,17,6,2013-08-30,2013-09-27,2013-09-05,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Margaret Peacock,Sales Representative,New York,USA,8.0,Alice Mutton,20 - 1 kg tins,39.0,1,Meat & Poultry,Prepared meats,United Package,147.26,31.2,15.0,0.0,468.0,320.74,2013,8,30,3,Friday,1,6 days
125,10294,RATTC,4,2,43,1,2013-08-30,2013-09-27,2013-09-05,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Margaret Peacock,Sales Representative,New York,USA,8.0,Ipoh Coffee,16 - 500 g tins,46.0,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,147.26,36.8,15.0,0.0,552.0,404.74,2013,8,30,3,Friday,1,6 days
126,10294,RATTC,4,2,60,4,2013-08-30,2013-09-27,2013-09-05,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Margaret Peacock,Sales Representative,New York,USA,8.0,Camembert Pierrot,15 - 300 g rounds,34.0,0,Dairy Products,Cheeses,United Package,147.26,27.2,21.0,0.0,571.1999999999999,423.93999999999994,2013,8,30,3,Friday,1,6 days
127,10294,RATTC,4,2,75,1,2013-08-30,2013-09-27,2013-09-05,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Margaret Peacock,Sales Representative,New York,USA,8.0,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,147.26,6.2,6.0,0.0,37.2,-110.05999999999999,2013,8,30,3,Friday,1,6 days
128,10295,VINET,2,2,56,5,2013-09-02,2013-09-30,2013-09-10,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,Reims,France,Andrew Fuller,Vice President Sales,New York,USA,8.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,Grains & Cereals,"Breads, crackers, pasta, and cereal",United Package,1.15,30.4,4.0,0.0,121.6,120.44999999999999,2013,9,2,3,Monday,0,8 days
129,10296,LILAS,6,1,11,4,2013-09-03,2013-10-01,2013-09-11,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Michael Suyama,Sales Representative,London,UK,5.0,Queso Cabrales,1 kg pkg.,21.0,0,Dairy Products,Cheeses,Speedy Express,0.12,16.8,12.0,0.0,201.60000000000002,201.48000000000002,2013,9,3,3,Tuesday,0,8 days
